Key,Value,,Key,Metric
54c6-521b-4986-9986-5bd1a,0.21,,3ac6-1302-484c-8ce4-82e26,0.14
8535-2372-4a3b-b0dc-68e4b,0.14,,36b7-eb5d-4a59-ae6f-a8ab0,0.14
93a9-12fa-466f-b700-29ada,0.14,,56c2-9e5d-46e5-84b2-21c8d,0.14
977b-f250-49cc-a575-951f2,0.15,,5964-a8d7-4c0b-bf3c-1c7fb,0.14
ac37-5217-42fb-a8be-cf6e9,0.18,,4f0a-3b13-45fe-9b10-60914,0.14
cde1-14e9-40dc-8fb3-a407d,0.1,,ced1-c304-4740-a3b1-16750,0.14
ddca-e273-42bd-a7af-8a653,0.16,,7744-162c-4986-a823-5bf96,0.14
e48c-6801-4dab-abcd-a1635,0.15,,64e4-2cd2-4df5-bdb3-2b665,0.14
0fad-fa8b-4dfc-b38c-71359,0.26,,5df2-d310-46c6-8bed-7b382,0.14
1489-c488-4ef2-ab88-2bf7e,0.23,,115d-bab8-4a8f-a434-42e2a,0.14
47dc-9fe6-4fdb-885b-aa59e,0.16,,be1f-a170-44cc-9fd2-cb50e,0.14
4ecc-b07b-4cb4-9910-b778f,0.31,,cd05-7df1-4c5b-b032-fe340,0.14
5751-bf17-4bf1-8255-53ec4,0.22,,fef0-fb92-4a90-99e7-5a784,0.14
5d92-cff4-44bb-9161-99f51,0.38,,068f-5ddc-4a8c-b8e4-7a1bd,0.14
762b-df46-4760-aeb6-0a74d,0.37,,f725-83da-4873-a60c-cc985,0.14
79ec-5eb3-4de7-a1fb-94a6a,0.19,,754a-6446-40f5-ba28-d213c,0.14
97c0-e4c5-4095-86c0-8a24c,0.32,,0318-e68a-4245-93cb-ac114,0.14
aebb-0363-4e35-9d1b-0926e,0.24,,78a8-3198-4f41-9a6d-90f82,0.14
b80a-0b97-4afe-a97e-84212,0.12,,d422-2cf4-4bf4-9657-cd6c3,0.14
d305-80f6-4537-bfe8-e08cb,0.07,,6a88-3dca-4996-a60f-6e481,0.14
ee0c-b58d-4e42-affd-8530b,0.2,,39ac-449f-4a83-80da-a089c,0.14
0069-8d61-4b41-948f-348bd,0.23,,b588-1d8e-439f-83c2-0f8c5,0.14
03ad-aca4-46f7-a944-36ddb,0.1,,c4ec-d017-4ffd-8e22-4f555,0.14
1ed8-2730-4f24-8b61-aa031,0.09,,99b4-e490-4dd9-bbc8-faed3,0.14
2903-7898-46cb-bcda-45eea,0.16,,4a7a-ab15-4f34-9d41-65ce9,0.14
308d-4438-4424-99bf-9d591,0.17,,45a8-83ea-463c-9c6f-239b9,0.14
6d82-c2f2-442c-9ea6-9da49,0.49,,3f72-07b4-4ba5-9e55-0d7ac,0.14
7ece-6879-413a-b72f-673a3,0.08,,0152-d296-4aa7-a528-5ffc9,0.14
9a32-75fa-40d4-8517-741b6,0.14,,bd25-7660-4ca9-b4e8-477de,0.14
9c62-0c42-47e3-a4b9-d241b,0.23,,2ba4-8cb6-42b9-a719-d9d4a,0.14
b8ca-831d-44a1-9b1c-0d90b,0.1,,f482-faf3-4be5-9c71-629c7,0.14
c1de-54c9-4920-b397-ad176,0.19,,2b77-f6f5-46ee-bf52-2ae4d,0.14
d004-f57b-49a0-a380-764ac,0.15,,7d6d-dd93-42a3-bd77-1f3e8,0.14
d914-1bc9-45c3-9a55-f81d9,0.11,,8280-b051-475f-8bd8-797be,0.14
e1e6-dd89-4f68-9d3b-4be00,0.15,,0c89-96f9-463d-bc5b-f3df9,0.14
feb9-4277-42f7-af32-6fcb9,0.19,,4a10-e502-419d-9fc1-e561f,0.14
31c6-e7af-471b-9ec7-28dd6,0.15,,4859-e030-45a9-af69-5eebe,0.14
36fd-d298-4d3c-9de0-6328d,0.08,,d878-2b72-4fe0-a718-906fb,0.14
5186-4a1a-470d-9ff2-edb38,0.09,,f42f-aedf-4e8b-9ce4-7c3eb,0.14
56d3-0423-433f-9378-63326,0.01,,70ab-5a82-4209-8792-740e5,0.14
63bf-96ba-4616-89f2-5fc99,0.18,,ea31-6d31-4384-a217-4c0bb,0.14
6db2-5a3e-4582-915e-a68b4,0.04,,a821-a3b0-42d4-9306-f2337,0.14
92ec-5a32-4a31-ab53-86867,0.17,,9d11-88d6-4fea-912c-8e77c,0.14
d013-5cc0-4298-ad74-8b82b,0.18,,fffb-de0b-42eb-b8c2-502d8,0.14
d2f8-3d9b-4b72-bf8e-070b8,0.12,,5bab-480e-42fa-a7d8-24ca8,0.14
ec76-81f9-40b1-be23-24d3d,0.13,,d8ea-5669-4a34-a55c-def39,0.14
f263-d6dc-49e4-ad46-02599,0.25,,5e68-ad6b-47eb-8e47-debe7,0.14
fd14-3ebc-4a31-9446-f347f,0.08,,1c9e-b6f4-4815-b815-58024,0.14
0eac-1514-4f98-8956-eebd2,0.09,,1376-2a04-49c0-87bd-2755b,0.14
3c09-2c99-4458-aa3b-eca2b,0.24,,0641-3084-40fa-bf8a-75359,0.14
4fc6-c245-4407-87a5-b69af,0.34,,3198-809f-4ce6-bbe2-08c6c,0.14
96d0-8619-43dc-a4ee-23cfb,0.08,,72b3-45d9-46ca-919e-9ecc6,0.14
ae7c-fc9f-4246-b0e8-f741d,0.23,,72b3-45d9-46ca-919e-9ecc6,0.14
ba20-9fc0-4713-8c91-2c5f6,0.05,,2802-9efd-408f-aa64-37935,0.14
d122-0db3-485b-b4e0-d299f,0.21,,2802-9efd-408f-aa64-37935,0.14
d4ca-71dd-4a0d-bd17-9fe78,0.16,,95e7-6bd9-433c-8572-161f3,0.14
ee85-72f9-4e75-a911-11b06,0.33,,6079-ec0f-4e6e-b58b-eb863,0.14
06f9-346f-4a8c-8f0d-7c7ba,0.06,,f79f-ed26-44c5-83e8-ac402,0.14
17e6-8ed5-41ce-97c4-6f1a4,0.36,,9e2f-9b84-457a-b113-c8f6b,0.14
37d8-943a-4bf8-a45c-c9bba,0.25,,7d79-62b0-4d4f-b340-6ae34,0.14
52f0-9909-4638-a6b7-e54e0,0.06,,c54b-493e-4d4a-a233-71cab,0.14
555b-63c6-4cb9-8e93-3a774,0.15,,03cd-26b3-469a-939c-387e0,0.14
5b42-28f0-46a0-9aaf-841d5,0.38,,9bce-329c-46ad-9459-a4589,0.14
5bd0-f8d8-4b51-9a2a-07946,0.16,,1080-3400-49f1-94c1-309cc,0.14
96ab-b781-4c66-a871-e73e2,0.27,,c09f-ac96-41d4-8b31-52397,0.14
991d-e20c-4e1b-ae2e-d3e9d,0.15,,c9f5-bff1-46a9-a08e-cd211,0.14
b05f-454e-4f81-bcbb-23755,0.12,,5156-9fdb-4a0f-a9e5-314b8,0.14
d266-7233-4e1e-958b-fccd7,0.32,,9d5d-bf60-43fe-9b05-316f3,0.14
e0f0-5341-4c93-b00a-e67ef,0.15,,5ba3-1b2c-4bc0-b20f-03df7,0.14
faec-7505-4e12-86bd-7d99f,0.1,,c61c-6fdb-4559-962b-34f14,0.14
fbb4-3bc8-4470-912e-1d729,0.13,,8e37-d3ae-408d-bcb5-010f2,0.14
0ea4-83ff-4618-8c2f-dbb95,0.39,,b5f9-0910-4529-8b2f-c5683,0.14
220e-ad56-4606-ac00-70805,0.02,,2cb3-9570-4f05-aaab-61c09,0.14
5ee6-dc98-4880-a15a-25d99,0.4,,d034-db9e-4d29-b546-89a88,0.14
6287-f309-48a0-ac42-2c12d,0.22,,abb0-6a36-48c7-aa5f-f131d,0.14
655d-1ad8-4889-a0a8-46980,0.19,,4d43-077e-468c-8bd3-be700,0.14
6bc6-8fd0-48e2-b618-8e639,0.2,,b3d9-1147-4673-8058-97b3c,0.14
ab8b-fcb3-4194-94b1-b2133,0.17,,bc1c-0e37-4493-b401-cebd3,0.14
b5a8-ccc2-4443-a293-4d202,0.15,,0073-bcde-46cc-9a83-1368d,0.14
d822-2ac5-4b18-bda4-4e301,0.12,,2ddf-1a32-414f-8056-545f3,0.14
0af3-0e13-4fc8-b4d9-bffc1,0.15,,9dd6-84fe-406a-b535-5d804,0.14
1c20-f318-4580-bf3e-eb19d,0.33,,aaae-7423-4d97-bf72-a57b5,0.14
35c6-f379-4fa3-8de0-8bf02,0.2,,3070-aab3-4f6f-bc1a-b83dc,0.14
3f2d-025a-4739-baa7-6f158,0.24,,bb52-a2ee-4b41-8536-1de88,0.14
4974-538b-4b1f-9bec-7c1ee,0.2,,ff6f-2318-445f-9b30-4b4a2,0.14
5c3a-32ab-4459-86cd-12ecd,0.15,,14f8-a9c5-4321-a88d-0011a,0.14
ac91-9343-4f8e-b773-6ab80,0.18,,a6a3-9b8d-43eb-9e64-b6ce4,0.14
ba77-45c0-49c2-99e6-6d8d5,0.2,,4295-b918-4ca3-b26a-d4448,0.14
d5bd-af0b-4e2d-880d-a13a8,0.23,,ed87-9e8f-488e-b65f-d5d16,0.14
f1a6-3a88-4731-a712-71234,0.14,,193d-5523-4aae-aa16-84755,0.14
ff58-41ac-434d-be1b-6d741,0.09,,75de-4454-4de2-b82c-0a7d1,0.14
003c-ebe6-4b17-abde-14017,0.28,,48ec-3215-4d5d-927b-20727,0.14
1037-b1ed-49e8-9b88-a8a72,0.16,,a522-6070-4cc2-a568-dd694,0.14
1253-e546-419b-9274-d4d9d,0.29,,14b1-3475-404d-8f5a-e2ef4,0.14
14c7-7ce2-406f-a17a-a381e,0.22,,2dd0-1150-4451-8e60-a98ce,0.14
28ae-b81b-412d-9d3d-4bb50,0.18,,e093-e666-4c19-b377-c9592,0.14
625c-011c-42e3-90dc-55c82,0.27,,42ff-90a9-48c7-8dff-78907,0.14
66a2-5241-420b-9ff8-f1ebd,0.31,,f10a-0f94-4a47-aa39-28671,0.14
7a9b-a1c8-4d6b-ac6f-5e3ca,0.18,,4e55-6a4a-41fb-aacc-6078c,0.14
88f8-3f1b-4cd5-89be-53259,0.19,,af66-7e98-4531-88c7-b4b02,0.14
8e1b-4666-473f-80f8-b23d0,0.21,,96b2-de98-48a1-9a46-06839,0.14
95f8-b0f9-4a71-9508-76804,0.29,,55fc-4d9b-4832-ada4-3dec3,0.14
96af-a0bc-454e-8630-9a1f1,0.14,,6d9f-5db2-4a22-b5a1-4d2b6,0.14
cf99-f3b9-4332-96d1-1b8fe,0.23,,7ffc-0e66-4985-980f-cd7c6,0.14
e0ae-58d6-4c9b-bc88-a34d5,0.1,,bf0d-fd0b-42c7-a042-3dcb5,0.14
f38d-c5d6-47c1-bd1a-8461c,0.12,,094a-d745-4b13-bd0b-e3996,0.14
f3fb-5da2-4b1b-8c7a-e25f9,0.03,,fdc8-4457-4461-bf60-c2fee,0.14
5496-6578-4be8-9d93-8e01e,0.18,,ac74-5533-4c6c-af53-e8c0e,0.14
7387-87be-451c-8bd0-14cbf,0.08,,5521-7f08-47f5-bf39-07dcc,0.14
8ad6-9821-4206-83d8-2c864,0.2,,4521-74a3-4970-b3ed-f3e36,0.15
e370-e239-463f-ac73-f8a78,0.23,,11f1-9453-4863-8d8c-edfeb,0.15
ff20-b2a1-423a-a0b2-679e9,0.13,,227a-04f5-4ba5-bc13-79dbe,0.15
100b-433a-400a-b287-d1f49,0.24,,620f-4728-4441-a3ec-d9431,0.15
1ca3-954c-4b5a-8a8a-cf9c0,0.35,,b6d7-ba0e-4f0c-a595-aa04e,0.15
4e2b-3acc-47c0-b510-bdc6f,0.13,,3585-87d4-4389-a9cb-70f96,0.15
5572-55cb-4167-a3bc-221a0,0.41,,3a26-17b5-47de-824f-c9f44,0.15
62a1-adee-465e-9a92-51dfd,0.16,,f755-59ed-44b4-a0c9-f3725,0.15
88fb-e983-4097-9911-5f96f,0.13,,6142-e048-47f5-b133-42405,0.15
8ad2-8b8b-44af-b229-25935,0.1,,d04a-75de-4cf7-8b31-9e8f9,0.15
94cc-aacd-471d-95e6-7561b,0.05,,907e-1c55-4639-8dc9-45e03,0.15
997e-6b99-4e45-8585-9c07d,0.12,,3692-f874-4ac0-b27e-e0df2,0.15
b5a0-a8e5-4d93-9d10-e0f7d,0.19,,9658-8305-4043-ae4f-d05a2,0.15
b66c-3f5b-4657-b7b1-eb2ab,0.2,,4095-6d5f-47f5-801a-c606f,0.15
cfc9-b1db-4506-884d-99b11,0.29,,c120-909e-498f-82cf-6a547,0.15
f50b-46a3-4a10-9d68-0afe3,0.26,,e66b-743b-4004-96b7-9e807,0.15
0352-584b-46c8-826e-9e305,0.16,,768a-24f3-4e0a-85fc-7623a,0.15
03b2-7116-4242-b4b3-0cb8e,0.09,,9c1c-b615-41cd-8f64-26ed5,0.15
0596-650a-4a5a-b0fd-8557e,0.11,,8a52-c5c1-4397-b357-7872c,0.15
1bc8-f660-4632-867b-a5ddb,0.29,,e974-0943-425f-9e35-2c3c3,0.15
2b5f-12ea-4bda-a97c-71137,0.37,,7185-c7e1-4093-ac4a-b127b,0.15
31d5-0cae-40b0-9df9-cd050,0.23,,226d-d441-4d2b-8474-6622e,0.15
4639-c2c3-4d5d-bce6-ca8b3,0.32,,ce30-7ed4-4905-93c7-dd046,0.15
4ad0-5cac-4184-94bb-dd9ae,0.26,,e63a-9741-4538-9d74-eb5df,0.15
543f-ccfe-4bf2-8c82-e3a6b,0.14,,da29-f213-45be-8b22-6e236,0.15
673e-01b0-46bc-b028-9782b,0.07,,8f15-d4be-4f02-a6be-63a8c,0.15
76af-4589-4f51-bcc9-d7ec5,0.23,,581b-4aab-4877-bae6-2c7bf,0.15
7ac1-066e-4225-acd9-e7921,0.16,,39de-0741-44d8-abbd-698cc,0.15
8e5e-bc25-4868-9821-49130,0.19,,7a79-2a15-4b1f-a3b4-c3a53,0.15
986e-6d8d-476d-b1b2-43e53,0.13,,aed3-a751-4b65-bf5d-8fcb3,0.15
a08c-6874-49c0-ac4f-51290,0.13,,91ad-0ced-43be-9138-dfccf,0.15
a191-4438-4535-a1ae-b111a,0.12,,4a6c-aa51-48b4-8d39-08861,0.15
d0b1-15eb-4664-85b1-c4984,0.18,,1b7b-3d76-46a3-846b-5a948,0.15
e9e7-e8db-4e5c-a5eb-85afc,0.13,,02f3-33ab-4d3f-88ad-fd47b,0.15
f784-676f-40d8-97b8-72f4d,0.15,,3a39-bd05-4d4b-830f-62e32,0.15
1966-46dc-4008-ad4e-3291e,0.43,,c013-08ab-4952-8c98-bc542,0.15
6675-19d0-4eb3-b071-08ad7,0.16,,2485-baf4-4ac7-973e-7eef0,0.15
778f-2792-48b9-aef7-474d8,0.28,,836a-9da8-43f5-b7e2-ddff8,0.15
8761-86c1-4b23-8132-945f5,0.22,,9ad0-c5ff-43b8-9a53-a98eb,0.15
9259-9d40-4f5a-8a71-c4609,0.23,,fa45-d3be-4fa2-b3e8-44660,0.15
a519-a4d4-422e-89ad-01ff4,0.17,,63d8-8df2-4105-be93-2048c,0.15
ef7d-0195-4e93-af24-4fafe,0.29,,7025-7802-4dab-a90f-03437,0.15
fd29-872b-40f7-9c9e-0c507,0.17,,792b-6d0f-4988-bec0-f02d0,0.15
fe99-16ba-466e-8a17-f810f,0.37,,aba3-3275-4f34-a821-321d7,0.15
12a8-ff3c-4ac0-a717-254ce,0.3,,2dfb-9bac-4f44-9394-1dcef,0.15
1e86-6241-42e1-a5b4-3d20a,0.17,,99c1-5eec-479a-94f5-35112,0.15
2bac-956d-493d-a5a5-bf0bd,0.11,,1e1a-3eec-4e18-b915-c2880,0.15
4b3e-3a48-4ff3-9c0d-f53db,0.12,,f3c1-2e36-42c7-be28-32e3d,0.15
4ce8-7fcb-496a-abbd-5a0e0,0.29,,52b6-9809-492f-9ce7-3fe44,0.15
6731-eab2-4d2e-8b04-71e18,0.12,,64ce-2615-4f70-90fa-fcfc5,0.15
81d6-fdad-4a8a-ad1d-19824,0.3,,e694-7b18-4727-86a1-940cd,0.15
8ba7-379f-43aa-81c2-7bce9,0.3,,3535-7f50-4198-9ab9-9e7d2,0.15
9172-c6fa-49ee-8863-e28da,0.15,,d259-6f37-4173-a5fa-fff35,0.15
b046-28ff-40ff-8af0-36269,0.2,,d259-6f37-4173-a5fa-fff35,0.15
b2cd-0ff9-4fef-a6fa-c6a38,0.13,,d259-6f37-4173-a5fa-fff35,0.15
bdd8-9149-467f-80c2-e06d6,0.18,,3863-a894-4768-91e2-06fc4,0.15
c2b4-e874-4b8c-bba4-10f86,0.16,,3863-a894-4768-91e2-06fc4,0.15
e7e3-2367-4c74-b9c8-394e7,0.17,,3863-a894-4768-91e2-06fc4,0.15
f736-8caa-432f-a2c5-afadd,0.25,,61b9-79ce-4772-b274-c7dbd,0.15
06fa-d602-46d6-84a9-0387b,0.05,,61b9-79ce-4772-b274-c7dbd,0.15
15de-86ec-4ea5-bc3a-e8cd9,0.46,,61b9-79ce-4772-b274-c7dbd,0.15
32b8-b9d4-408f-8b89-a9bb3,0.16,,b2df-918e-4f2c-8515-457c2,0.15
40d0-ff6d-408e-a1a1-00cd1,0.12,,3b22-7c09-431a-8fbc-b4d58,0.15
6236-1d4f-4a6e-a248-d884f,0.33,,75bd-5a31-4d4f-a1b6-4a378,0.15
6985-f01f-4f34-a814-3cfce,0.1,,8304-1a03-4a01-8ba9-31ab5,0.15
7246-54ee-4865-bc5f-cb95f,0.36,,b5f7-7618-4d88-9107-784b8,0.15
89bc-4976-4ce3-91ec-5cde2,0.13,,cfab-a331-4e31-af0f-018ea,0.15
8add-3fc3-4236-b16b-1d7cc,0.31,,afa5-df59-4dcb-9f20-79330,0.15
ae9c-ebfc-4c73-b745-66b52,0.33,,9dbc-4ce0-4cda-891c-d1532,0.15
afeb-d947-4b89-838f-bc5f0,0.14,,8d99-dbb8-4ecd-bc3a-6fa03,0.15
ba17-3d3e-4e7c-830c-f5f34,0.03,,9dee-ff77-40b6-84c0-518bc,0.15
dfdc-aba6-4843-8612-55dd6,0.29,,bda4-3ccb-4d81-9fbb-65412,0.15
eabd-02ff-4837-aad9-dbe76,0.27,,54ba-48dc-45ed-a8cf-f6f5b,0.15
eeb1-b2a9-44d5-a1eb-2b42b,0.22,,62f4-662a-4053-98e7-aac29,0.15
fa9b-b6a1-4d84-b569-01771,0.24,,6b0b-7c0f-48e6-8b5a-3f702,0.15
ff80-9d60-4508-b0a4-49d18,0.25,,5280-5483-444e-b728-d6bd6,0.15
1713-6222-4f33-8fe9-48a1e,0.16,,ef50-ecc8-4f9f-bfca-6f3ed,0.15
1d5e-97f5-416a-9543-0f0f4,0.19,,b7ff-ebf7-45c8-a299-3ca79,0.15
2e31-d3db-43be-b492-ff08e,0.38,,15a2-1dac-4621-bccb-d0c50,0.15
5cac-e7b0-43eb-ae3d-52ddc,0.21,,02b3-1881-4f1c-acc1-a2f78,0.15
7697-298d-4bcb-9ca2-2a9eb,0.13,,1842-e95e-409a-b2f4-e228f,0.15
8253-6d97-44b9-a66d-79477,0.08,,a5fd-c157-474d-afa1-572bf,0.15
8afe-1d6c-4713-83c2-a40d8,0.29,,1a0b-3c52-4553-92a9-67195,0.15
9e35-58d6-4113-98a2-0ea15,0.35,,26a7-f2db-4beb-9da9-a47cb,0.15
9e49-aef5-41aa-b5cc-e4cd5,0.17,,43bc-0511-47be-9522-23b6d,0.15
ac30-4c76-4645-8f5d-9ee4d,0.25,,a9d0-d932-4c1e-b62d-63604,0.15
cf65-c6e6-46bf-b40e-c8ff5,0.27,,8751-17d5-4b19-8f6b-41788,0.15
d9f7-ab34-4576-8ccf-2ac7d,0.2,,f650-7812-4148-8653-f723f,0.15
e582-6a16-4a62-bff9-a6ed8,0.1,,579a-2ac7-4400-a7ae-441d6,0.15
ee73-eeba-4ecc-ad1b-3417c,0.17,,ec4f-08c3-4c73-8957-59cf5,0.15
f13c-d8aa-4b59-afe5-5af60,0.13,,6609-336b-4986-b8e0-70013,0.15
0ebe-7305-4a8f-883f-dd47b,0.17,,0907-f82b-49f3-baa7-620bc,0.15
28f0-603c-423b-bccc-477c1,0.15,,28b4-36d9-40b1-ba5e-ae95d,0.15
7719-f725-4c3c-9983-32497,0.2,,c78f-2e61-4cc0-9b92-8bc92,0.15
7d0c-9e10-4fe0-bf4a-c2fe1,0.04,,7aee-d464-4f93-982d-9458f,0.15
827a-0b80-479e-8bab-30492,0.23,,7904-5a95-49f8-bf8f-29718,0.15
91a0-a6ae-4f1c-87a6-988ea,0.15,,5c6d-a61a-42c6-a85d-ac986,0.15
a485-487c-4d73-88c5-86e68,0.44,,8f13-576c-46b7-af66-c7f54,0.15
b292-3f8e-401b-8afe-6d36f,0.13,,31cf-9071-43b8-becf-dd3af,0.15
c763-730b-45ad-b27d-d50f9,0.2,,5f68-1652-4945-80f2-96b94,0.15
d3f0-b100-4abc-9266-2fb98,0.05,,d925-e8e7-4a8b-ab23-59784,0.15
e44a-2ca3-47f4-80e6-b6e04,0.26,,2720-ed37-4fe9-a546-ae6e6,0.15
e8b0-6f22-41a9-bdf7-da03a,0.14,,0ee9-e573-4113-9a97-53552,0.15
eb41-8ac3-400a-b28c-631eb,0.05,,1341-b805-4479-9ec7-afa5e,0.15
f3e6-d1ab-4a31-873f-d4130,0.16,,60fc-4754-4d07-8b44-8cccf,0.15
10f8-3c71-4c34-a233-ecd82,0.08,,bc60-07c1-4ccf-a9e7-6c07f,0.15
339e-44a3-459c-8499-1b096,0.14,,f53a-8034-4c1d-9fff-b9817,0.15
4344-ae8e-4d2c-8dad-dcff0,0.01,,2b09-da78-4c5b-85e4-a0a41,0.15
796a-100d-4fd4-a95e-87004,0.12,,57bf-0669-4a6f-b2ce-c08b2,0.15
889a-477e-4017-90ab-22780,0.08,,4915-64a9-4c39-ab33-37978,0.15
8fd1-9980-43ec-b130-33f66,0.1,,a0d9-d867-451d-ae1a-65920,0.15
a036-f3b7-4eb2-be3e-e614d,0.1,,f44f-c41a-4e39-aa16-c10ea,0.15
baf0-8fbc-413c-9863-8a1ab,0.32,,6d2c-3019-4fb0-b861-fb4c1,0.15
bd00-e3b2-4f46-b49a-ad3f4,0.12,,d9c2-121e-4a0e-bd24-683b8,0.15
d492-c7a0-42a5-960f-38931,0.2,,bb22-fb27-48e7-b499-b9e84,0.15
d7f2-6a32-4b04-972a-33474,0.16,,65ed-795e-4719-b396-abf99,0.15
e776-afb6-49a7-b874-01c67,0.19,,a9c1-33c5-4452-a25b-37a30,0.15
fd3b-3057-47d4-b545-b1681,0.18,,fea4-52e3-4fc0-8a1f-88749,0.15
1390-f6e1-4af3-a10f-01222,0.13,,ed42-20f7-424f-83c7-5736e,0.15
284a-46f4-4ac6-9981-18d64,0.08,,3d21-7380-4c69-bdbc-5900d,0.15
4b8f-5055-4355-b0f1-52079,0.14,,99a1-bcea-4691-b850-389b3,0.15
5096-5a7e-4acc-b75a-8dc16,0.22,,77cc-9864-4ebf-8446-b842c,0.15
69b0-58a3-4b05-b260-5339d,0.26,,eb8b-13b8-4a31-aec9-bddec,0.15
7d8b-52b0-48d7-9e21-dc287,0.31,,a42d-7d76-45f2-ae4d-12111,0.15
939d-e135-4258-9369-1f4ef,0.25,,2bf0-6464-4788-8494-623ff,0.15
acec-c8e4-4795-9d51-9092b,0.1,,8021-e731-45ff-bc98-a1ae6,0.15
b4ec-a39a-41a2-a9c2-5fab2,0.03,,9ed9-1220-4588-bddb-cc326,0.15
b701-0db0-4b67-b830-72c35,0.3,,7e50-0a3f-4571-b713-d608a,0.15
d4ba-2071-4504-9c6c-c4fce,0.25,,9822-1f83-49d4-b4bf-fa0c0,0.15
d92d-ea74-45d0-be37-dabd2,0.23,,37bb-b754-4333-b6ff-ec207,0.15
e7f1-9e09-416c-832b-1524f,0.2,,5088-ceb7-4234-9a2e-3c8f3,0.15
f73e-0a0c-4d72-99a7-4b20e,0.02,,2934-d6a9-4311-94ad-2971c,0.15
065d-fc92-4f71-ae5c-4d64f,0.31,,e0fc-a943-4fc9-a52b-0d52b,0.15
2d4d-8bf7-45f5-9b32-08d08,0.22,,1e80-44b9-49a5-8c7a-33bec,0.15
3c65-d5ca-4d01-a61e-c40bc,0.21,,fc0b-7a6d-4f05-aa57-a4ab3,0.15
3df9-1593-4b93-b35d-07e34,0.25,,fc0b-7a6d-4f05-aa57-a4ab3,0.15
4a95-a6d4-4961-b094-59886,0.22,,5529-6eff-46bc-b9f8-a258b,0.15
5e42-550d-4cc2-af81-b0e92,0.12,,5529-6eff-46bc-b9f8-a258b,0.15
819f-0e47-417e-bdca-ee8d3,0.29,,c2c9-4bdc-4e27-81fe-0022f,0.15
8436-229b-443f-baaf-b2350,0.28,,483b-0d14-4c3a-b69b-d6e33,0.15
8dfa-676d-4928-846f-da137,0.21,,48b4-027e-45db-b5cb-04689,0.15
8ed6-bd7b-4fe3-ab1e-92f45,0.14,,028f-ec5c-4388-a735-b385b,0.15
a3d5-2276-4ff4-b68e-c87ef,0.12,,0d5c-6a66-4110-92c7-1f8de,0.15
c1ab-14e6-4129-9213-c7c22,0.12,,389e-35c5-4831-bea1-8ba8b,0.15
e373-355e-48eb-a887-c13c0,0.21,,de5c-4d23-4431-ad61-8110e,0.15
e8ef-b4f5-432c-8cde-be523,0.3,,8353-8917-47ef-a7e4-df2ae,0.15
eceb-ec9e-4b00-a3e5-b0d33,0.2,,90a6-e39b-4753-b86a-25e41,0.15
ee08-09a3-46d0-9536-3c486,0.25,,771a-71d1-41ae-a269-8a6f9,0.15
f0d6-4f93-4728-a5f9-67c93,0.17,,5990-728b-4ff0-ad5e-16a48,0.15
f939-02e0-48a2-9f66-bea38,0.09,,285c-0046-4490-bc46-05c8f,0.15
fab8-5e1e-45ed-9aa8-8626e,0.16,,e3bb-bf21-4f86-be72-5623d,0.15
02b5-1fd4-4158-ba15-d7980,0.13,,5dcd-343c-4643-a2f1-a66ac,0.15
0701-b53f-474c-a245-b3ce7,0.26,,efa2-18a0-4595-850b-16bd8,0.15
15e3-adf6-44a6-9968-56793,0.1,,0ec6-6ef0-4e86-9e71-504ba,0.15
3104-69c3-422f-a491-ad2b0,0.25,,3fd3-e127-4d29-975c-5b03c,0.15
3773-32bc-4d73-bc41-6f1b4,0.1,,586d-9abd-4efa-88db-b10b2,0.15
4386-9b81-4484-9c86-4e895,0.22,,f0a2-d844-49cc-9aee-3be02,0.15
4cfb-3977-4d81-80c3-db5b7,0.22,,02b5-5175-40f2-b624-60cfa,0.15
5ac4-eee2-4151-bbf5-6619a,0.31,,8b9c-fcaf-4dc5-bec7-d9b86,0.15
6613-5e3e-4383-88d7-4f177,0.2,,8b9c-fcaf-4dc5-bec7-d9b86,0.15
75b5-9e40-4fba-8ec6-2abf6,0.17,,6734-cbe2-4c03-9581-9f7d9,0.15
95e6-9171-46f0-80f0-5b825,0.15,,6734-cbe2-4c03-9581-9f7d9,0.15
9ea7-8771-4eec-8448-e4fa1,0.33,,261a-0a65-4c3c-b764-31b2a,0.15
af3d-bcfd-4c98-992b-8eb7c,0.25,,2afb-1ede-4b9e-8f38-3c81d,0.15
aff4-ed41-4a20-afeb-30adf,0.15,,12dd-8258-472a-adf9-8b4b2,0.15
d532-bc44-41e3-b77b-33335,0.21,,b99f-ee22-4d7d-8c43-bf8f5,0.15
e2d7-963e-41fb-8213-ed7d3,0.29,,165a-e73b-417b-97aa-2f1b5,0.15
f0f5-d1d1-4f70-ba41-2a450,0.12,,2551-a851-4198-9954-0357c,0.15
f876-c75a-4b98-8eb8-2b7ad,0.17,,11bb-3570-4153-8a84-68859,0.15
fb3d-e09c-4989-a8c5-a9236,0.21,,2bb2-4545-45b6-a1f4-0f8b2,0.15
fc25-31b5-43e3-a477-be10a,0.13,,77ef-8b8c-4b38-b395-a89f7,0.15
1108-d8a3-43fb-9433-6f1e7,0.3,,1d33-ccd2-4970-9bc4-bc778,0.15
1a47-926b-45fa-b71f-b2d3b,0.09,,2d28-55df-4443-945c-16c30,0.15
215f-1b60-4fe1-bb9a-c8292,0.22,,7c16-4e36-439b-8b09-35d5f,0.15
496f-e1ca-4aef-acaa-4618c,0.19,,36ad-e9c6-4a6a-93ba-903f1,0.15
